Date,Price,Lag1,Lag2,Lag3,Lag4,Lag5,Direction
2020-01-15,1571,1359.0,1382.0,1351.0,1374.0,1308.0,Up
2020-01-16,1573,1571.0,1359.0,1382.0,1351.0,1374.0,Up
2020-01-17,1555,1573.0,1571.0,1359.0,1382.0,1351.0,Down
2020-01-18,1629,1555.0,1573.0,1571.0,1359.0,1382.0,Up
2020-01-19,1659,1629.0,1555.0,1573.0,1571.0,1359.0,Up
2020-01-20,1586,1659.0,1629.0,1555.0,1573.0,1571.0,Down
2020-01-21,1589,1586.0,1659.0,1629.0,1555.0,1573.0,Up
2020-01-22,1611,1589.0,1586.0,1659.0,1629.0,1555.0,Up
2020-01-23,1594,1611.0,1589.0,1586.0,1659.0,1629.0,Down
2020-01-24,1549,1594.0,1611.0,1589.0,1586.0,1659.0,Down
2020-01-25,1552,1549.0,1594.0,1611.0,1589.0,1586.0,Up
2020-01-26,1536,1552.0,1549.0,1594.0,1611.0,1589.0,Down
2020-01-27,1606,1536.0,1552.0,1549.0,1594.0,1611.0,Up
2020-01-28,1634,1606.0,1536.0,1552.0,1549.0,1594.0,Up
2020-01-29,1683,1634.0,1606.0,1536.0,1552.0,1549.0,Up
2020-01-30,1671,1683.0,1634.0,1606.0,1536.0,1552.0,Down
2020-01-31,1781,1671.0,1683.0,1634.0,1606.0,1536.0,Up
2020-02-01,1726,1781.0,1671.0,1683.0,1634.0,1606.0,Down
2020-02-02,1766,1726.0,1781.0,1671.0,1683.0,1634.0,Up
2020-02-03,1817,1766.0,1726.0,1781.0,1671.0,1683.0,Up
2020-02-04,1832,1817.0,1766.0,1726.0,1781.0,1671.0,Up
2020-02-05,1810,1832.0,1817.0,1766.0,1726.0,1781.0,Down
2020-02-06,1955,1810.0,1832.0,1817.0,1766.0,1726.0,Up
2020-02-07,2048,1955.0,1810.0,1832.0,1817.0,1766.0,Up
2020-02-08,2157,2048.0,1955.0,1810.0,1832.0,1817.0,Up
2020-02-09,2157,2157.0,2048.0,1955.0,1810.0,1832.0,Down
2020-02-10,2205,2157.0,2157.0,2048.0,1955.0,1810.0,Up
2020-02-11,2165,2205.0,2157.0,2157.0,2048.0,1955.0,Down
2020-02-12,2281,2165.0,2205.0,2157.0,2157.0,2048.0,Up
2020-02-13,2545,2281.0,2165.0,2205.0,2157.0,2157.0,Up
2020-02-14,2589,2545.0,2281.0,2165.0,2205.0,2157.0,Up
2020-02-15,2763,2589.0,2545.0,2281.0,2165.0,2205.0,Up
2020-02-16,2565,2763.0,2589.0,2545.0,2281.0,2165.0,Down
2020-02-17,2546,2565.0,2763.0,2589.0,2545.0,2281.0,Down
2020-02-18,2596,2546.0,2565.0,2763.0,2589.0,2545.0,Up
2020-02-19,2758,2596.0,2546.0,2565.0,2763.0,2589.0,Up
2020-02-20,2534,2758.0,2596.0,2546.0,2565.0,2763.0,Down
2020-02-21,2531,2534.0,2758.0,2596.0,2546.0,2565.0,Down
2020-02-22,2577,2531.0,2534.0,2758.0,2596.0,2546.0,Up
2020-02-23,2537,2577.0,2531.0,2534.0,2758.0,2596.0,Down
2020-02-24,2677,2537.0,2577.0,2531.0,2534.0,2758.0,Up
2020-02-25,2582,2677.0,2537.0,2577.0,2531.0,2534.0,Down
2020-02-26,2414,2582.0,2677.0,2537.0,2577.0,2531.0,Down
2020-02-27,2189,2414.0,2582.0,2677.0,2537.0,2577.0,Down
2020-02-28,2178,2189.0,2414.0,2582.0,2677.0,2537.0,Down
2020-03-01,2098,2178.0,2189.0,2414.0,2582.0,2677.0,Down
2020-03-02,2108,2098.0,2178.0,2189.0,2414.0,2582.0,Up
2020-03-03,2211,2108.0,2098.0,2178.0,2189.0,2414.0,Up
2020-03-04,2118,2211.0,2108.0,2098.0,2178.0,2189.0,Down
2020-03-05,2123,2118.0,2211.0,2108.0,2098.0,2178.0,Up
2020-03-06,2154,2123.0,2118.0,2211.0,2108.0,2098.0,Up
2020-03-07,2296,2154.0,2123.0,2118.0,2211.0,2108.0,Up
2020-03-08,2231,2296.0,2154.0,2123.0,2118.0,2211.0,Down
2020-03-09,1865,2231.0,2296.0,2154.0,2123.0,2118.0,Down
2020-03-10,1901,1865.0,2231.0,2296.0,2154.0,2123.0,Up
2020-03-11,1909,1901.0,1865.0,2231.0,2296.0,2154.0,Up
2020-03-12,1852,1909.0,1901.0,1865.0,2231.0,2296.0,Down
2020-03-13,1078,1852.0,1909.0,1901.0,1865.0,2231.0,Down
2020-03-14,1296,1078.0,1852.0,1909.0,1901.0,1865.0,Up
2020-03-15,1202,1296.0,1078.0,1852.0,1909.0,1901.0,Down
2020-03-16,1205,1202.0,1296.0,1078.0,1852.0,1909.0,Up
2020-03-17,1086,1205.0,1202.0,1296.0,1078.0,1852.0,Down
2020-03-18,1159,1086.0,1205.0,1202.0,1296.0,1078.0,Up
2020-03-19,1202,1159.0,1086.0,1205.0,1202.0,1296.0,Up
2020-03-20,1427,1202.0,1159.0,1086.0,1205.0,1202.0,Up
2020-03-21,1370,1427.0,1202.0,1159.0,1086.0,1205.0,Down
2020-03-22,1370,1370.0,1427.0,1202.0,1159.0,1086.0,Down
2020-03-23,1278,1370.0,1370.0,1427.0,1202.0,1159.0,Down
2020-03-24,1397,1278.0,1370.0,1370.0,1427.0,1202.0,Up
2020-03-25,1403,1397.0,1278.0,1370.0,1370.0,1427.0,Up
2020-03-26,1375,1403.0,1397.0,1278.0,1370.0,1370.0,Down
2020-03-27,1380,1375.0,1403.0,1397.0,1278.0,1370.0,Up
2020-03-28,1289,1380.0,1375.0,1403.0,1397.0,1278.0,Down
2020-03-29,1300,1289.0,1380.0,1375.0,1403.0,1397.0,Up
2020-03-30,1245,1300.0,1289.0,1380.0,1375.0,1403.0,Down
2020-03-31,1329,1245.0,1300.0,1289.0,1380.0,1375.0,Up
2020-04-01,1320,1329.0,1245.0,1300.0,1289.0,1380.0,Down
2020-04-02,1367,1320.0,1329.0,1245.0,1300.0,1289.0,Up
2020-04-03,1430,1367.0,1320.0,1329.0,1245.0,1300.0,Up
2020-04-04,1440,1430.0,1367.0,1320.0,1329.0,1245.0,Up
2020-04-05,1470,1440.0,1430.0,1367.0,1320.0,1329.0,Up
2020-04-06,1456,1470.0,1440.0,1430.0,1367.0,1320.0,Down
2020-04-07,1720,1456.0,1470.0,1440.0,1430.0,1367.0,Up
2020-04-08,1653,1720.0,1456.0,1470.0,1440.0,1430.0,Down
2020-04-09,1741,1653.0,1720.0,1456.0,1470.0,1440.0,Up
2020-04-10,1693,1741.0,1653.0,1720.0,1456.0,1470.0,Down
2020-04-11,1568,1693.0,1741.0,1653.0,1720.0,1456.0,Down
2020-04-12,1574,1568.0,1693.0,1741.0,1653.0,1720.0,Up
2020-04-13,1580,1574.0,1568.0,1693.0,1741.0,1653.0,Up
2020-04-14,1565,1580.0,1574.0,1568.0,1693.0,1741.0,Down
2020-04-15,1572,1565.0,1580.0,1574.0,1568.0,1693.0,Up
2020-04-16,1540,1572.0,1565.0,1580.0,1574.0,1568.0,Down
2020-04-17,1719,1540.0,1572.0,1565.0,1580.0,1574.0,Up
2020-04-18,1701,1719.0,1540.0,1572.0,1565.0,1580.0,Down
2020-04-19,1868,1701.0,1719.0,1540.0,1572.0,1565.0,Up
2020-04-20,1799,1868.0,1701.0,1719.0,1540.0,1572.0,Down
2020-04-21,1710,1799.0,1868.0,1701.0,1719.0,1540.0,Down
2020-04-22,1721,1710.0,1799.0,1868.0,1701.0,1719.0,Up
2020-04-23,1844,1721.0,1710.0,1799.0,1868.0,1701.0,Up
2020-04-24,1859,1844.0,1721.0,1710.0,1799.0,1868.0,Up
2020-04-25,1884,1859.0,1844.0,1721.0,1710.0,1799.0,Up
2020-04-26,1951,1884.0,1859.0,1844.0,1721.0,1710.0,Up
2020-04-27,1980,1951.0,1884.0,1859.0,1844.0,1721.0,Up
2020-04-28,1966,1980.0,1951.0,1884.0,1859.0,1844.0,Down
2020-04-29,1949,1966.0,1980.0,1951.0,1884.0,1859.0,Down
2020-04-30,2122,1949.0,1966.0,1980.0,1951.0,1884.0,Up
2020-05-01,2008,2122.0,1949.0,1966.0,1980.0,1951.0,Down
2020-05-02,2086,2008.0,2122.0,1949.0,1966.0,1980.0,Up
2020-05-03,2106,2086.0,2008.0,2122.0,1949.0,1966.0,Up
2020-05-04,2082,2106.0,2086.0,2008.0,2122.0,1949.0,Down
2020-05-05,2039,2082.0,2106.0,2086.0,2008.0,2122.0,Down
2020-05-06,2016,2039.0,2082.0,2106.0,2086.0,2008.0,Down
2020-05-07,1973,2016.0,2039.0,2082.0,2106.0,2086.0,Down
2020-05-08,2083,1973.0,2016.0,2039.0,2082.0,2106.0,Up
2020-05-09,2069,2083.0,1973.0,2016.0,2039.0,2082.0,Down
2020-05-10,2056,2069.0,2083.0,1973.0,2016.0,2039.0,Down
2020-05-11,1841,2056.0,2069.0,2083.0,1973.0,2016.0,Down
2020-05-12,1834,1841.0,2056.0,2069.0,2083.0,1973.0,Down
2020-05-13,1851,1834.0,1841.0,2056.0,2069.0,2083.0,Up
2020-05-14,1956,1851.0,1834.0,1841.0,2056.0,2069.0,Up
2020-05-15,1991,1956.0,1851.0,1834.0,1841.0,2056.0,Up
2020-05-16,1916,1991.0,1956.0,1851.0,1834.0,1841.0,Down
2020-05-17,1978,1916.0,1991.0,1956.0,1851.0,1834.0,Up
2020-05-18,2041,1978.0,1916.0,1991.0,1956.0,1851.0,Up
2020-05-19,2080,2041.0,1978.0,1916.0,1991.0,1956.0,Up
2020-05-20,2069,2080.0,2041.0,1978.0,1916.0,1991.0,Down
2020-05-21,2012,2069.0,2080.0,2041.0,1978.0,1916.0,Down
2020-05-22,1914,2012.0,2069.0,2080.0,2041.0,1978.0,Down
2020-05-23,1993,1914.0,2012.0,2069.0,2080.0,2041.0,Up
2020-05-24,1994,1993.0,1914.0,2012.0,2069.0,2080.0,Up
2020-05-25,1939,1994.0,1993.0,1914.0,2012.0,2069.0,Down
2020-05-26,1972,1939.0,1994.0,1993.0,1914.0,2012.0,Up
2020-05-27,1933,1972.0,1939.0,1994.0,1993.0,1914.0,Down
2020-05-28,1994,1933.0,1972.0,1939.0,1994.0,1993.0,Up
2020-05-29,2091,1994.0,1933.0,1972.0,1939.0,1994.0,Up
2020-05-30,2083,2091.0,1994.0,1933.0,1972.0,1939.0,Down
2020-05-31,2293,2083.0,2091.0,1994.0,1933.0,1972.0,Up
2020-06-01,2191,2293.0,2083.0,2091.0,1994.0,1933.0,Down
2020-06-02,2326,2191.0,2293.0,2083.0,2091.0,1994.0,Up
2020-06-03,2213,2326.0,2191.0,2293.0,2083.0,2091.0,Down
2020-06-04,2268,2213.0,2326.0,2191.0,2293.0,2083.0,Up
2020-06-05,2231,2268.0,2213.0,2326.0,2191.0,2293.0,Down
2020-06-06,2208,2231.0,2268.0,2213.0,2326.0,2191.0,Down
2020-06-07,2222,2208.0,2231.0,2268.0,2213.0,2326.0,Up
2020-06-08,2235,2222.0,2208.0,2231.0,2268.0,2213.0,Up
2020-06-09,2263,2235.0,2222.0,2208.0,2231.0,2268.0,Up
2020-06-10,2245,2263.0,2235.0,2222.0,2208.0,2231.0,Down
2020-06-11,2275,2245.0,2263.0,2235.0,2222.0,2208.0,Up
2020-06-12,2166,2275.0,2245.0,2263.0,2235.0,2222.0,Down
2020-06-13,2218,2166.0,2275.0,2245.0,2263.0,2235.0,Up
2020-06-14,2225,2218.0,2166.0,2275.0,2245.0,2263.0,Up
2020-06-15,2169,2225.0,2218.0,2166.0,2275.0,2245.0,Down
2020-06-16,2141,2169.0,2225.0,2218.0,2166.0,2275.0,Down
2020-06-17,2204,2141.0,2169.0,2225.0,2218.0,2166.0,Up
2020-06-18,2183,2204.0,2141.0,2169.0,2225.0,2218.0,Down
2020-06-19,2182,2183.0,2204.0,2141.0,2169.0,2225.0,Down
2020-06-20,2170,2182.0,2183.0,2204.0,2141.0,2169.0,Down
2020-06-21,2169,2170.0,2182.0,2183.0,2204.0,2141.0,Down
2020-06-22,2157,2169.0,2170.0,2182.0,2183.0,2204.0,Down
2020-06-23,2277,2157.0,2169.0,2170.0,2182.0,2183.0,Up
2020-06-24,2257,2277.0,2157.0,2169.0,2170.0,2182.0,Down
2020-06-25,2199,2257.0,2277.0,2157.0,2169.0,2170.0,Down
2020-06-26,2168,2199.0,2257.0,2277.0,2157.0,2169.0,Down
2020-06-27,2144,2168.0,2199.0,2257.0,2277.0,2157.0,Down
2020-06-28,2063,2144.0,2168.0,2199.0,2257.0,2277.0,Down
2020-06-29,2102,2063.0,2144.0,2168.0,2199.0,2257.0,Up
2020-06-30,2129,2102.0,2063.0,2144.0,2168.0,2199.0,Up
2020-07-01,2103,2129.0,2102.0,2063.0,2144.0,2168.0,Down
2020-07-02,2146,2103.0,2129.0,2102.0,2063.0,2144.0,Up
2020-07-03,2112,2146.0,2103.0,2129.0,2102.0,2063.0,Down
2020-07-04,2098,2112.0,2146.0,2103.0,2129.0,2102.0,Down
2020-07-05,2135,2098.0,2112.0,2146.0,2103.0,2129.0,Up
2020-07-06,2125,2135.0,2098.0,2112.0,2146.0,2103.0,Down
2020-07-07,2231,2125.0,2135.0,2098.0,2112.0,2146.0,Up
2020-07-08,2213,2231.0,2125.0,2135.0,2098.0,2112.0,Down
2020-07-09,2265,2213.0,2231.0,2125.0,2135.0,2098.0,Up
2020-07-10,2234,2265.0,2213.0,2231.0,2125.0,2135.0,Down
2020-07-11,2215,2234.0,2265.0,2213.0,2231.0,2125.0,Down
2020-07-12,2200,2215.0,2234.0,2265.0,2213.0,2231.0,Down
2020-07-13,2219,2200.0,2215.0,2234.0,2265.0,2213.0,Up
2020-07-14,2201,2219.0,2200.0,2215.0,2234.0,2265.0,Down
2020-07-15,2184,2201.0,2219.0,2200.0,2215.0,2234.0,Down
2020-07-16,2164,2184.0,2201.0,2219.0,2200.0,2215.0,Down
2020-07-17,2124,2164.0,2184.0,2201.0,2219.0,2200.0,Down
2020-07-18,2107,2124.0,2164.0,2184.0,2201.0,2219.0,Down
2020-07-19,2134,2107.0,2124.0,2164.0,2184.0,2201.0,Up
2020-07-20,2157,2134.0,2107.0,2124.0,2164.0,2184.0,Up
2020-07-21,2117,2157.0,2134.0,2107.0,2124.0,2164.0,Down
2020-07-22,2175,2117.0,2157.0,2134.0,2107.0,2124.0,Up
2020-07-23,2341,2175.0,2117.0,2157.0,2134.0,2107.0,Up
2020-07-24,2433,2341.0,2175.0,2117.0,2157.0,2134.0,Up
2020-07-25,2469,2433.0,2341.0,2175.0,2117.0,2157.0,Up
2020-07-26,2695,2469.0,2433.0,2341.0,2175.0,2117.0,Up
2020-07-27,2744,2695.0,2469.0,2433.0,2341.0,2175.0,Up
2020-07-28,2796,2744.0,2695.0,2469.0,2433.0,2341.0,Up
2020-07-29,2778,2796.0,2744.0,2695.0,2469.0,2433.0,Down
2020-07-30,2772,2778.0,2796.0,2744.0,2695.0,2469.0,Down
2020-07-31,2906,2772.0,2778.0,2796.0,2744.0,2695.0,Up
2020-08-01,3037,2906.0,2772.0,2778.0,2796.0,2744.0,Up
2020-08-02,3406,3037.0,2906.0,2772.0,2778.0,2796.0,Up
2020-08-03,3254,3406.0,3037.0,2906.0,2772.0,2778.0,Down
2020-08-04,3381,3254.0,3406.0,3037.0,2906.0,2772.0,Up
2020-08-05,3395,3381.0,3254.0,3406.0,3037.0,2906.0,Up
2020-08-06,3466,3395.0,3381.0,3254.0,3406.0,3037.0,Up
2020-08-07,3428,3466.0,3395.0,3381.0,3254.0,3406.0,Down
2020-08-08,3319,3428.0,3466.0,3395.0,3381.0,3254.0,Down
2020-08-09,3424,3319.0,3428.0,3466.0,3395.0,3381.0,Up
2020-08-10,3409,3424.0,3319.0,3428.0,3466.0,3395.0,Down
2020-08-11,3461,3409.0,3424.0,3319.0,3428.0,3466.0,Up
2020-08-12,3323,3461.0,3409.0,3424.0,3319.0,3428.0,Down
2020-08-13,3366,3323.0,3461.0,3409.0,3424.0,3319.0,Up
2020-08-14,3714,3366.0,3323.0,3461.0,3409.0,3424.0,Up
2020-08-15,3813,3714.0,3366.0,3323.0,3461.0,3409.0,Up
2020-08-16,3760,3813.0,3714.0,3366.0,3323.0,3461.0,Down
2020-08-17,3761,3760.0,3813.0,3714.0,3366.0,3323.0,Up
2020-08-18,3735,3761.0,3760.0,3813.0,3714.0,3366.0,Down
2020-08-19,3644,3735.0,3761.0,3760.0,3813.0,3714.0,Down
2020-08-20,3535,3644.0,3735.0,3761.0,3760.0,3813.0,Down
2020-08-21,3623,3535.0,3644.0,3735.0,3761.0,3760.0,Up
2020-08-22,3408,3623.0,3535.0,3644.0,3735.0,3761.0,Down
2020-08-23,3488,3408.0,3623.0,3535.0,3644.0,3735.0,Up
2020-08-24,3434,3488.0,3408.0,3623.0,3535.0,3644.0,Down
2020-08-25,3588,3434.0,3488.0,3408.0,3623.0,3535.0,Up
2020-08-26,3358,3588.0,3434.0,3488.0,3408.0,3623.0,Down
2020-08-27,3362,3358.0,3588.0,3434.0,3488.0,3408.0,Up
2020-08-28,3332,3362.0,3358.0,3588.0,3434.0,3488.0,Down
2020-08-29,3413,3332.0,3362.0,3358.0,3588.0,3434.0,Up
2020-08-30,3450,3413.0,3332.0,3362.0,3358.0,3588.0,Up
2020-08-31,3693,3450.0,3413.0,3332.0,3362.0,3358.0,Up
2020-09-01,3768,3693.0,3450.0,3413.0,3332.0,3362.0,Up
2020-09-02,4127,3768.0,3693.0,3450.0,3413.0,3332.0,Up
2020-09-03,3832,4127.0,3768.0,3693.0,3450.0,3413.0,Down
2020-09-04,3356,3832.0,4127.0,3768.0,3693.0,3450.0,Down
2020-09-05,3392,3356.0,3832.0,4127.0,3768.0,3693.0,Up
2020-09-06,2924,3392.0,3356.0,3832.0,4127.0,3768.0,Down
2020-09-07,3085,2924.0,3392.0,3356.0,3832.0,4127.0,Up
2020-09-08,3086,3085.0,2924.0,3392.0,3356.0,3832.0,Up
2020-09-09,2985,3086.0,3085.0,2924.0,3392.0,3356.0,Down
2020-09-10,3070,2985.0,3086.0,3085.0,2924.0,3392.0,Up
2020-09-11,3222,3070.0,2985.0,3086.0,3085.0,2924.0,Up
2020-09-12,3277,3222.0,3070.0,2985.0,3086.0,3085.0,Up
2020-09-13,3398,3277.0,3222.0,3070.0,2985.0,3086.0,Up
2020-09-14,3211,3398.0,3277.0,3222.0,3070.0,2985.0,Down
2020-09-15,3300,3211.0,3398.0,3277.0,3222.0,3070.0,Up
2020-09-16,3208,3300.0,3211.0,3398.0,3277.0,3222.0,Down
2020-09-17,3215,3208.0,3300.0,3211.0,3398.0,3277.0,Up
2020-09-18,3411,3215.0,3208.0,3300.0,3211.0,3398.0,Up
2020-09-19,3351,3411.0,3215.0,3208.0,3300.0,3211.0,Down
2020-09-20,3371,3351.0,3411.0,3215.0,3208.0,3300.0,Up
2020-09-21,3253,3371.0,3351.0,3411.0,3215.0,3208.0,Down
2020-09-22,3020,3253.0,3371.0,3351.0,3411.0,3215.0,Down
2020-09-23,3065,3020.0,3253.0,3371.0,3351.0,3411.0,Up
2020-09-24,2894,3065.0,3020.0,3253.0,3371.0,3351.0,Down
2020-09-25,3173,2894.0,3065.0,3020.0,3253.0,3371.0,Up
2020-09-26,3209,3173.0,2894.0,3065.0,3020.0,3253.0,Up
2020-09-27,3236,3209.0,3173.0,2894.0,3065.0,3020.0,Up
2020-09-28,3259,3236.0,3209.0,3173.0,2894.0,3065.0,Up
2020-09-29,3200,3259.0,3236.0,3209.0,3173.0,2894.0,Down
2020-09-30,3223,3200.0,3259.0,3236.0,3209.0,3173.0,Up
2020-10-01,3219,3223.0,3200.0,3259.0,3236.0,3209.0,Down
2020-10-02,3151,3219.0,3223.0,3200.0,3259.0,3236.0,Down
2020-10-03,3090,3151.0,3219.0,3223.0,3200.0,3259.0,Down
2020-10-04,3090,3090.0,3151.0,3219.0,3223.0,3200.0,Down
2020-10-05,3144,3090.0,3090.0,3151.0,3219.0,3223.0,Up
2020-10-06,3144,3144.0,3090.0,3090.0,3151.0,3219.0,Down
2020-10-07,3052,3144.0,3144.0,3090.0,3090.0,3151.0,Down
2020-10-08,3031,3052.0,3144.0,3144.0,3090.0,3090.0,Down
2020-10-09,3100,3031.0,3052.0,3144.0,3144.0,3090.0,Up
2020-10-10,3209,3100.0,3031.0,3052.0,3144.0,3144.0,Up
2020-10-11,3255,3209.0,3100.0,3031.0,3052.0,3144.0,Up
2020-10-12,3295,3255.0,3209.0,3100.0,3031.0,3052.0,Up
2020-10-13,3407,3295.0,3255.0,3209.0,3100.0,3031.0,Up
2020-10-14,3366,3407.0,3295.0,3255.0,3209.0,3100.0,Down
2020-10-15,3345,3366.0,3407.0,3295.0,3255.0,3209.0,Down
2020-10-16,3346,3345.0,3366.0,3407.0,3295.0,3255.0,Up
2020-10-17,3243,3346.0,3345.0,3366.0,3407.0,3295.0,Down
2020-10-18,3266,3243.0,3346.0,3345.0,3366.0,3407.0,Up
2020-10-19,3344,3266.0,3243.0,3346.0,3345.0,3366.0,Up
2020-10-20,3353,3344.0,3266.0,3243.0,3346.0,3345.0,Up
2020-10-21,3220,3353.0,3344.0,3266.0,3243.0,3346.0,Down
2020-10-22,3421,3220.0,3353.0,3344.0,3266.0,3243.0,Up
2020-10-23,3622,3421.0,3220.0,3353.0,3344.0,3266.0,Up
2020-10-24,3577,3622.0,3421.0,3220.0,3353.0,3344.0,Down
2020-10-25,3604,3577.0,3622.0,3421.0,3220.0,3353.0,Up
2020-10-26,3559,3604.0,3577.0,3622.0,3421.0,3220.0,Down
2020-10-27,3439,3559.0,3604.0,3577.0,3622.0,3421.0,Down
2020-10-28,3527,3439.0,3559.0,3604.0,3577.0,3622.0,Up
2020-10-29,3441,3527.0,3439.0,3559.0,3604.0,3577.0,Down
2020-10-30,3448,3441.0,3527.0,3439.0,3559.0,3604.0,Up
2020-10-31,3387,3448.0,3441.0,3527.0,3439.0,3559.0,Down
2020-11-01,3414,3387.0,3448.0,3441.0,3527.0,3439.0,Up
2020-11-02,3520,3414.0,3387.0,3448.0,3441.0,3527.0,Up
2020-11-03,3420,3520.0,3414.0,3387.0,3448.0,3441.0,Down
2020-11-04,3409,3420.0,3520.0,3414.0,3387.0,3448.0,Down
2020-11-05,3529,3409.0,3420.0,3520.0,3414.0,3387.0,Up
2020-11-06,3621,3529.0,3409.0,3420.0,3520.0,3414.0,Up
2020-11-07,3929,3621.0,3529.0,3409.0,3420.0,3520.0,Up
2020-11-08,3763,3929.0,3621.0,3529.0,3409.0,3420.0,Down
2020-11-09,3928,3763.0,3929.0,3621.0,3529.0,3409.0,Up
2020-11-10,3836,3928.0,3763.0,3929.0,3621.0,3529.0,Down
2020-11-11,3875,3836.0,3928.0,3763.0,3929.0,3621.0,Up
2020-11-12,4001,3875.0,3836.0,3928.0,3763.0,3929.0,Up
2020-11-13,3997,4001.0,3875.0,3836.0,3928.0,3763.0,Down
2020-11-14,4137,3997.0,4001.0,3875.0,3836.0,3928.0,Up
2020-11-15,4022,4137.0,3997.0,4001.0,3875.0,3836.0,Down
2020-11-16,3894,4022.0,4137.0,3997.0,4001.0,3875.0,Down
2020-11-17,3976,3894.0,4022.0,4137.0,3997.0,4001.0,Up
2020-11-18,4156,3976.0,3894.0,4022.0,4137.0,3997.0,Up
2020-11-19,4123,4156.0,3976.0,3894.0,4022.0,4137.0,Down
2020-11-20,4057,4123.0,4156.0,3976.0,3894.0,4022.0,Down
2020-11-21,4387,4057.0,4123.0,4156.0,3976.0,3894.0,Up
2020-11-22,4732,4387.0,4057.0,4123.0,4156.0,3976.0,Up
2020-11-23,4827,4732.0,4387.0,4057.0,4123.0,4156.0,Up
2020-11-24,5249,4827.0,4732.0,4387.0,4057.0,4123.0,Up
2020-11-25,5146,5249.0,4827.0,4732.0,4387.0,4057.0,Down
2020-11-26,4829,5146.0,5249.0,4827.0,4732.0,4387.0,Down
2020-11-27,4421,4829.0,5146.0,5249.0,4827.0,4732.0,Down
2020-11-28,4396,4421.0,4829.0,5146.0,5249.0,4827.0,Down
2020-11-29,4565,4396.0,4421.0,4829.0,5146.0,5249.0,Up
2020-11-30,4885,4565.0,4396.0,4421.0,4829.0,5146.0,Up
2020-12-01,5249,4885.0,4565.0,4396.0,4421.0,4829.0,Up
2020-12-02,5003,5249.0,4885.0,4565.0,4396.0,4421.0,Down
2020-12-03,5070,5003.0,5249.0,4885.0,4565.0,4396.0,Up
2020-12-04,5212,5070.0,5003.0,5249.0,4885.0,4565.0,Up
2020-12-05,4830,5212.0,5070.0,5003.0,5249.0,4885.0,Down
2020-12-06,5039,4830.0,5212.0,5070.0,5003.0,5249.0,Up
2020-12-07,5095,5039.0,4830.0,5212.0,5070.0,5003.0,Up
2020-12-08,4975,5095.0,5039.0,4830.0,5212.0,5070.0,Down
2020-12-09,4693,4975.0,5095.0,5039.0,4830.0,5212.0,Down
2020-12-10,4875,4693.0,4975.0,5095.0,5039.0,4830.0,Up
2020-12-11,4731,4875.0,4693.0,4975.0,5095.0,5039.0,Down
2020-12-12,4619,4731.0,4875.0,4693.0,4975.0,5095.0,Down
2020-12-13,4808,4619.0,4731.0,4875.0,4693.0,4975.0,Up
2020-12-14,4976,4808.0,4619.0,4731.0,4875.0,4693.0,Up
2020-12-15,4920,4976.0,4808.0,4619.0,4731.0,4875.0,Down
2020-12-16,4937,4920.0,4976.0,4808.0,4619.0,4731.0,Up
2020-12-17,5312,4937.0,4920.0,4976.0,4808.0,4619.0,Up
2020-12-18,5334,5312.0,4937.0,4920.0,4976.0,4808.0,Up
2020-12-19,5403,5334.0,5312.0,4937.0,4920.0,4976.0,Up
2020-12-20,5443,5403.0,5334.0,5312.0,4937.0,4920.0,Up
2020-12-21,5298,5443.0,5403.0,5334.0,5312.0,4937.0,Down
2020-12-22,5037,5298.0,5443.0,5403.0,5334.0,5312.0,Down
2020-12-23,5289,5037.0,5298.0,5443.0,5403.0,5334.0,Up
2020-12-24,4874,5289.0,5037.0,5298.0,5443.0,5403.0,Down
2020-12-25,5056,4874.0,5289.0,5037.0,5298.0,5443.0,Up
2020-12-26,5189,5056.0,4874.0,5289.0,5037.0,5298.0,Up
2020-12-27,5274,5189.0,5056.0,4874.0,5289.0,5037.0,Up
2020-12-28,5695,5274.0,5189.0,5056.0,4874.0,5289.0,Up
2020-12-29,6066,5695.0,5274.0,5189.0,5056.0,4874.0,Up
2020-12-30,6039,6066.0,5695.0,5274.0,5189.0,5056.0,Down
2020-12-31,6172,6039.0,6066.0,5695.0,5274.0,5189.0,Up
2021-01-01,6077,6172.0,6039.0,6066.0,5695.0,5274.0,Down
2021-01-02,6038,6077.0,6172.0,6039.0,6066.0,5695.0,Down
2021-01-03,6431,6038.0,6077.0,6172.0,6039.0,6066.0,Up
2021-01-04,7926,6431.0,6038.0,6077.0,6172.0,6039.0,Up
2021-01-05,8449,7926.0,6431.0,6038.0,6077.0,6172.0,Up
2021-01-06,9023,8449.0,7926.0,6431.0,6038.0,6077.0,Up
2021-01-07,9862,9023.0,8449.0,7926.0,6431.0,6038.0,Up
2021-01-08,10065,9862.0,9023.0,8449.0,7926.0,6431.0,Up
2021-01-09,10087,10065.0,9862.0,9023.0,8449.0,7926.0,Up
2021-01-10,10577,10087.0,10065.0,9862.0,9023.0,8449.0,Up
2021-01-11,10470,10577.0,10087.0,10065.0,9862.0,9023.0,Down
2021-01-12,9079,10470.0,10577.0,10087.0,10065.0,9862.0,Down
2021-01-13,8619,9079.0,10470.0,10577.0,10087.0,10065.0,Down
2021-01-14,9444,8619.0,9079.0,10470.0,10577.0,10087.0,Up
2021-01-15,10116,9444.0,8619.0,9079.0,10470.0,10577.0,Up
2021-01-16,9856,10116.0,9444.0,8619.0,9079.0,10470.0,Down
